Třikrát rychlejší než slovo
    Třikrát
        mén	R	ces
        ě	I	ces
    16
        16	R	
    znaků
        znak	R	ces
        ů	I	ces

Tisk zprávy o uskutečněném spojení
    Tisk
        Tisk	R	ces
    zprávy
        z	D	ces
        práv	R	ces
        y	I	ces
    o
        o	D	ces
    uskutečněném
        u	D	ces
        skuteč	R	ces
        n	D	ces
        ěn	D	ces
        ém	D	ces
    spojení
        s	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces

Lépe vybavené a také dražší faxové přístroje nabízejí
    Lépe
        Lép	R	ces
        e	I	ces
    vybavené
        vy	D	ces
        bav	R	ces
        en	D	ces
        é	I	ces
    a
        a	I	ces
    také
        také	R	ces
    dražší
        draž	R	ces
        š	D	ces
        í	I	ces
    faxové
        fax	R	eng,lat
        ov	D	ces
        é	I	ces
    přístroje
        pří	D	ces
        stroj	R	ces
        e	I	ces
    nabízejí
        na	D	ces
        bíz	R	ces
        ej	D	ces
        í	I	ces

Samoopravný režim ECM Error Correction Mode
    Samoopravný
        Sam	R	ces
        o	D	ces
        o	D	ces
        prav	R	ces
        n	D	ces
        ý	I	ces
    režim
        režim	R	fra,lat
    ECM
        E	R	
        C	D	
        M	D	
    Error
        Error	R	eng,lat
    Correction
        Correct	R	eng,lat
        ion	D	lat
    Mode
        Mode	R	fra,lat

32 až 64 stupňů šedi
    32
        32	R	
    až
        až	D	ces
    64
        64	R	
    stupňů
        stup	R	ces
        ň	D	ces
        ů	I	ces
    šedi
        šed	R	ces
        i	I	ces

Tři stupně rozlišení standard jemně velmi jemně
    Tři
        Tř	R	ces
        i	I	ces
    stupně
        stup	R	ces
        n	D	ces
        ě	D	ces
    rozlišení
        roz	D	ces
        liš	R	ces
        en	D	ces
        í	I	ces
    standard
        standard	R	eng,fro,lat
    jemně
        jem	R	ces
        n	D	ces
        ě	D	ces
    velmi
        velmi	R	ces
    jemně
        jem	R	ces
        n	D	ces
        ě	D	ces

Automatické odříznutí přijaté zprávy
    Automatické
        Auto	R	lat,ell
        mat	R	lat
        ic	D	lat
        k	D	ces
        é	D	ces
    odříznutí
        od	D	ces
        říz	R	ces
        nu	D	ces
        t	D	ces
        í	I	ces
    přijaté
        při	D	ces
        j	D	ces
        a	D	ces
        t	I	ces
        é	I	ces
    zprávy
        z	D	ces
        práv	R	ces
        y	I	ces

Display s informací o větším počtu znaků než 16 nebo s informací rolující
    Display
        Dis	R	lat
        play	R	eng,lat
    s
        s	D	ces
    informací
        in	D	lat
        form	R	lat
        ac	D	lat
        í	I	ces
    o
        o	D	ces
    větším
        vět	R	ces
        š	D	ces
        ím	I	ces
    počtu
        po	D	ces
        čt	R	ces
        u	I	ces
    znaků
        znak	R	ces
        ů	I	ces
    než
        než	R	ces
    16
        16	R	
    nebo
        nebo	R	ces
    s
        s	D	ces
    informací
        in	D	lat
        form	R	lat
        ac	D	lat
        í	I	ces
    rolující
        rol	R	deu,fra,lat
        uj	D	ces
        íc	D	ces
        í	I	ces

Automatický tisk hlavičky s volaným a volajícím číslem dobou spojení apod
    Automatický
        Auto	R	lat,ell
        mat	R	lat,ell
        ick	D	lat
        ý	I	ces
    tisk
        tisk	R	ces
    hlavičky
        hlav	R	ces
        ičk	D	ces
        y	I	ces
    s
        s	D	ces
    volaným
        vol	R	ces
        a	D	ces
        n	D	ces
        ým	D	ces
    a
        a	I	ces
    volajícím
        vol	R	ces
        aj	D	ces
        íc	D	ces
        ím	I	ces
    číslem
        čísl	R	ces
        em	I	ces
    dobou
        dob	R	ces
        ou	D	ces
    spojení
        s	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces
    apod
        a	D	ces
        pod	D	ces

Tisk přehledu o provedených spojeních po určitém počtu spojení za určitý čas nebo na požádání
    Tisk
        Tisk	R	ces
    přehledu
        pře	D	ces
        hled	R	ces
        u	I	ces
    o
        o	D	ces
    provedených
        pro	D	lat
        ved	R	ces
        en	D	ces
        ých	I	ces
    spojeních
        s	D	ces
        poj	R	ces
        en	D	ces
        ích	I	ces
    po
        po	D	ces
    určitém
        u	D	ces
        rč	R	ces
        it	D	ces
        ém	D	ces
    počtu
        po	D	ces
        čt	R	ces
        u	I	ces
    spojení
        s	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces
    za
        za	D	ces
    určitý
        u	D	ces
        rč	R	ces
        i	D	ces
        t	D	ces
        ý	I	ces
    čas
        čas	R	ces
    nebo
        nebo	R	ces
    na
        na	D	ces
    požádání
        po	D	ces
        žád	R	ces
        á	D	ces
        n	D	ces
        í	I	ces

Možnost odloženého vysílání
    Možnost
        Mož	R	ces
        n	D	ces
        ost	D	ces
    odloženého
        od	D	ces
        lož	R	ces
        en	D	ces
        ého	D	ces
    vysílání
        vy	D	ces
        síl	R	ces
        á	D	ces
        n	D	ces
        í	I	ces

Paměť minimálně na 10 normalizovaných stránek A 4
    Paměť
        Paměť	R	ces
    minimálně
        minim	R	lat
        ál	D	lat
        n	D	ces
        ě	D	ces
    na
        na	D	ces
    10
        10	R	
    normalizovaných
        norm	R	lat
        al	D	lat
        iz	D	fra,lat,ell
        ova	R	ces
        n	D	ces
        ých	D	ces
    stránek
        strán	R	ces
        ek	D	ces
    A
        A	R	
    4
        4	R	

Možnost zkrácené volby aspoň osmi čísel jedním tlačítkem a 16 i více čísel dvěma tlačítky
    Možnost
        Mož	R	ces
        n	D	ces
        ost	D	ces
    zkrácené
        z	D	ces
        krác	R	ces
        en	D	ces
        é	I	ces
    volby
        vol	R	ces
        b	D	ces
        y	I	ces
    aspoň
        aspoň	D	ces
    osmi
        osm	R	ces
        i	I	ces
    čísel
        čís	R	ces
        el	D	ces
    jedním
        jedn	R	ces
        ím	I	ces
    tlačítkem
        tlač	R	ces
        í	D	ces
        tk	R	ces
        em	I	ces
    a
        a	I	ces
    16
        16	R	
    i
        i	I	ces
    více
        více	R	ces
    čísel
        čís	R	ces
        el	D	ces
    dvěma
        dv	R	ces
        ěma	D	ces
    tlačítky
        tlač	R	ces
        í	D	ces
        tk	D	ces
        y	D	ces

Automatické opakování volby posledního voleného čísla
    Automatické
        Auto	R	lat,ell
        mat	R	lat,ell
        ic	D	lat
        k	D	ces
        é	D	ces
    opakování
        opak	R	ces
        ová	R	ces
        n	D	ces
        í	I	ces
    volby
        vol	R	ces
        b	D	ces
        y	I	ces
    posledního
        po	D	ces
        sled	R	ces
        n	D	ces
        ího	D	ces
    voleného
        vol	R	ces
        en	D	ces
        ého	D	ces
    čísla
        čísl	R	ces
        a	I	ces

Možnost automatického vyzvednutí zprávy z jiného faxu vybaveného příslušnou funkcí
    Možnost
        Mož	R	ces
        n	D	ces
        ost	D	ces
    automatického
        auto	R	lat,ell
        mat	R	lat,ell
        ic	D	lat
        k	D	ces
        ého	D	ces
    vyzvednutí
        vy	D	ces
        z	D	ces
        ved	R	ces
        nu	D	ces
        t	D	ces
        í	I	ces
    zprávy
        z	D	ces
        práv	R	ces
        y	I	ces
    z
        z	D	ces
    jiného
        jin	R	ces
        ého	D	ces
    faxu
        fax	R	eng,lat
        u	I	ces
    vybaveného
        vy	D	ces
        bav	R	ces
        en	D	ces
        ého	D	ces
    příslušnou
        pří	D	ces
        sluš	R	ces
        n	D	ces
        ou	D	ces
    funkcí
        funkc	R	lat
        í	I	ces

POLLING
    POLLING
        POLL	R	eng
        ING	I	eng

Možnost rozeslání zprávy na více adresátů bez opakovaného čtení předlohy
    Možnost
        Mož	R	ces
        n	D	ces
        ost	D	ces
    rozeslání
        roze	D	ces
        sl	R	ces
        á	D	ces
        n	D	ces
        í	I	ces
    zprávy
        z	D	ces
        práv	R	ces
        y	I	ces
    na
        na	D	ces
    více
        více	R	ces
    adresátů
        adres	R	fra,lat
        át	D	ces
        ů	I	ces
    bez
        bez	D	ces
    opakovaného
        o	D	ces
        pak	R	ces
        ova	D	ces
        n	D	ces
        ého	D	ces
    čtení
        čt	R	ces
        en	D	ces
        í	I	ces
    předlohy
        před	D	ces
        loh	R	ces
        y	I	ces

Kombinace telefon fax by navíc měly zajišťovat
    Kombinace
        Kombin	R	lat
        ac	D	lat
        e	I	ces
    telefon
        telefon	R	ell
    fax
        fax	R	eng,lat
    by
        by	R	ces
    navíc
        na	D	ces
        víc	R	ces
    měly
        m	R	ces
        ě	R	ces
        l	D	ces
        y	I	ces
    zajišťovat
        za	D	ces
        jišť	R	ces
        ova	D	ces
        t	I	ces

Automatické přepnutí do režimu faximile nebo telefon podle druhu příchozího volání
    Automatické
        Auto	R	lat,ell
        mat	R	lat,ell
        ic	D	ces
        k	D	ces
        é	D	ces
    přepnutí
        pře	D	ces
        p	R	ces
        nu	R	ces
        t	D	ces
        í	I	ces
    do
        do	D	ces
    režimu
        režim	R	fra,lat
        u	I	ces
    faximile
        faximil	R	lat
        e	I	ces
    nebo
        nebo	R	ces
    telefon
        telefon	R	ell
    podle
        po	D	ces
        dle	R	ces
    druhu
        druh	R	ces
        u	I	ces
    příchozího
        pří	D	ces
        choz	R	ces
        ího	D	ces
    volání
        vol	R	ces
        á	D	ces
        n	D	ces
        í	I	ces

Možnost připojení telefonního záznamníku
    Možnost
        Mož	R	ces
        n	D	ces
        ost	D	ces
    připojení
        při	D	ces
        poj	R	ces
        en	D	ces
        í	I	ces
    telefonního
        tele	R	ell
        fon	R	ell
        n	D	ces
        ího	D	ces
    záznamníku
        zá	D	ces
        znam	R	ces
        ník	D	ces
        u	I	ces

Vysvětlivky k popisům
    Vysvětlivky
        Vy	D	ces
        svět	R	ces
        l	D	ces
        i	D	ces
        vk	D	ces
        y	D	ces
    k
        k	D	ces
    popisům
        po	D	ces
        pis	R	ces
        ům	I	ces

Ceny byly zjišťovány u obchodních zastoupení jednotlivých firem
    Ceny
        Cen	R	ces
        y	I	ces
    byly
        by	R	ces
        l	D	ces
        y	I	ces
    zjišťovány
        z	D	ces
        jišť	R	ces
        ová	D	ces
        n	D	ces
        y	D	ces
    u
        u	I	ces
    obchodních
        ob	D	ces
        chod	R	ces
        n	D	ces
        ích	I	ces
    zastoupení
        za	D	ces
        stoup	R	ces
        en	D	ces
        í	I	ces
    jednotlivých
        jedn	R	ces
        ot	D	ces
        liv	D	ces
        ých	I	ces
    firem
        firem	R	ita,lat

Běžný způsob tisku většiny faxových přístrojů tj tepelný záznam na teplocitlivém papíře jsme v našich popisech označili zkratkou TZ
    Běžný
        Běž	R	ces
        n	D	ces
        ý	I	ces
    způsob
        z	D	ces
        pů	D	ces
        sob	R	ces
    tisku
        tisk	R	ces
        u	I	ces
    většiny
        vět	R	ces
        š	D	ces
        in	D	ces
        y	I	ces
    faxových
        fax	R	eng,lat
        ov	D	ces
        ých	I	ces
    přístrojů
        pří	D	ces
        stroj	R	ces
        ů	I	ces
    tj
        t	R	ces
        j	D	ces
    tepelný
        tep	R	ces
        el	D	ces
        n	D	ces
        ý	I	ces
    záznam
        zá	D	ces
        znam	R	ces
    na
        na	D	ces
    teplocitlivém
        tep	R	ces
        l	D	ces
        o	D	ces
        cit	R	ces
        liv	D	ces
        ém	D	ces
    papíře
        papíř	R	gmh,fro,lat,ell
        e	I	ces
    jsme
        js	R	ces
        me	I	ces
    v
        v	D	ces
    našich
        naš	R	ces
        ich	D	ces
    popisech
        po	D	ces
        pis	R	ces
        ech	I	ces
    označili
        o	D	ces
        znač	R	ces
        i	D	ces
        l	D	ces
        i	I	ces
    zkratkou
        z	D	ces
        krat	R	ell
        k	D	ces
        ou	D	ces
    TZ
        T	R	
        Z	R	

V popisech uvádíme kapacitu pamětí v počtu stránek
    V
        V	R	ces
    popisech
        po	D	ces
        pis	R	ces
        ech	I	ces
    uvádíme
        u	D	ces
        vád	R	ces
        í	I	ces
        me	I	ces
    kapacitu
        kapacit	R	lat
        u	I	ces
    pamětí
        pamět	R	ces
        í	I	ces
    v
        v	D	ces
    počtu
        po	D	ces
        čt	R	ces
        u	I	ces
    stránek
        strán	R	ces
        ek	D	ces

Jde opět o normalizované stránky A 4 CCITT
    Jde
        Jd	R	ces
        e	I	ces
    opět
        o	D	ces
        pět	R	ces
    o
        o	D	ces
    normalizované
        norm	R	lat
        al	D	lat
        iz	D	fra,lat,ell
        ova	R	ces
        n	D	ces
        é	I	ces
    stránky
        strán	R	ces
        k	D	ces
        y	I	ces
    A
        A	R	
    4
        4	R	
    CCITT
        CCITT	R	

Bankroty
    Bankroty
        Bank	R	deu,ita
        rot	R	deu,ita,lat
        y	I	ces

Stav mírně setrvalý
    Stav
        Stav	R	ces
    mírně
        mír	R	ces
        n	D	ces
        ě	D	ces
    setrvalý
        se	D	lat
        trv	R	ces
        a	D	ces
        l	D	ces
        ý	I	ces

U soudů zatím podáno kolem jednoho tisíce návrhů na konkurz
    U
        U	R	ces
    soudů
        soud	R	ces
        ů	I	ces
    zatím
        za	D	ces
        t	R	ces
        ím	I	ces
    podáno
        po	D	ces
        d	R	ces
        á	R	ces
        n	D	ces
        o	D	ces
    kolem
        kol	R	ces
        em	I	ces
    jednoho
        jedn	R	ces
        oho	D	ces
    tisíce
        tisíc	R	ces
        e	I	ces
    návrhů
        ná	D	ces
        vrh	R	ces
        ů	I	ces
    na
        na	D	ces
    konkurz
        konkurz	R	lat

Koncem dubna 1993 byla přijata novela o bankrotech která měla podle názoru nejen předkladatelů ale i široké odborné i laické veřejnosti vyvolat dominový efekt krachu podniků které si vzájemně neplatí
    Koncem
        Konc	R	ces
        em	I	ces
    dubna
        dubn	R	ces
        a	I	ces
    1993
        1993	I	
    byla
        by	R	ces
        l	D	ces
        a	I	ces
    přijata
        při	D	ces
        j	D	ces
        a	D	ces
        t	D	ces
        a	I	ces
    novela
        novel	R	ita,lat
        a	I	ces
    o
        o	D	ces
    bankrotech
        bank	R	ita,deu
        rot	D	ita,deu,lat
        ech	I	ces
    která
        kter	R	ces
        á	I	ces
    měla
        m	R	ces
        ě	R	ces
        l	D	ces
        a	I	ces
    podle
        po	D	ces
        dle	R	ces
    názoru
        ná	D	ces
        zor	R	ces
        u	I	ces
    nejen
        ne	D	ces
        jen	R	ces
    předkladatelů
        před	D	ces
        klad	R	ces
        a	D	ces
        tel	D	ces
        ů	I	ces
    ale
        ale	D	ces
    i
        i	I	ces
    široké
        šir	R	ces
        ok	D	ces
        é	I	ces
    odborné
        od	D	ces
        bor	R	ces
        n	D	ces
        é	I	ces
    i
        i	I	ces
    laické
        laic	R	lat,ell
        k	D	ces
        é	I	ces
    veřejnosti
        veřej	R	ces
        n	D	ces
        ost	D	ces
        i	I	ces
    vyvolat
        vy	D	ces
        vol	R	ces
        a	D	ces
        t	I	ces
    dominový
        domin	R	fra,lat
        ov	D	ces
        ý	I	ces
    efekt
        efekt	R	lat
    krachu
        krach	R	deu
        u	I	ces
    podniků
        pod	D	ces
        nik	R	ces
        ů	I	ces
    které
        kter	R	ces
        é	I	ces
    si
        s	D	ces
        i	D	ces
    vzájemně
        v	D	ces
        zá	D	ces
        jem	R	ces
        n	D	ces
        ě	D	ces
    neplatí
        ne	D	ces
        plat	R	ces
        í	I	ces

Zatím však k němu nedošlo a zřejmě v dohledné době ani nedojde
    Zatím
        Za	R	ces
        t	D	ces
        ím	I	ces
    však
        však	D	ces
    k
        k	D	ces
    němu
        n	D	ces
        ěmu	D	ces
    nedošlo
        ne	D	ces
        do	D	ces
        š	R	ces
        l	D	ces
        o	D	ces
    a
        a	I	ces
    zřejmě
        zř	R	ces
        ejm	R	ces
        ě	I	ces
    v
        v	D	ces
    dohledné
        do	D	ces
        hled	R	ces
        n	D	ces
        é	I	ces
    době
        dob	R	ces
        ě	I	ces
    ani
        ani	R	ces
    nedojde
        ne	D	ces
        do	D	ces
        jd	R	ces
        e	D	ces

Kazimír Jánoška
    Kazimír
        Kaz	R	ces
        i	D	ces
        mír	R	ces
    Jánoška
        Jánoš	R	ces
        k	D	ces
        a	I	ces

Takový je totiž závěr porady ekonomických ministrů vlády ČR z předminulého a minulého týdne na níž se zmíněná problematika projednávala
    Takový
        Tak	R	ces
        ov	D	ces
        ý	I	ces
    je
        je	R	ces
    totiž
        totiž	R	ces
    závěr
        zá	D	ces
        věr	R	ces
    porady
        po	D	ces
        rad	R	ces
        y	I	ces
    ekonomických
        eko	R	ell
        nom	R	ell
        ick	D	lat
        ých	I	ces
    ministrů
        ministr	R	deu,fra,lat
        ů	I	ces
    vlády
        vlád	R	ces
        y	I	ces
    ČR
        Č	R	ces
        R	I	ces
    z
        z	D	ces
    předminulého
        před	D	ces
        mi	R	ces
        nu	D	ces
        l	D	ces
        ého	D	ces
    a
        a	I	ces
    minulého
        mi	R	ces
        nu	D	ces
        l	D	ces
        ého	D	ces
    týdne
        týdn	R	ces
        e	I	ces
    na
        na	D	ces
    níž
        níž	R	ces
    se
        s	D	ces
        e	D	ces
    zmíněná
        z	D	ces
        mín	R	ces
        ěn	D	ces
        á	I	ces
    problematika
        problem	R	deu,lat,ell
        at	D	deu,lat
        ik	D	deu,lat
        a	I	ces
    projednávala
        pro	D	lat
        jedn	R	ces
        á	D	ces
        v	D	ces
        a	D	ces
        l	D	ces
        a	I	ces

Jak konstatoval premiér Václav Klaus vláda nevidí žádné důvody k umělému urychlování či zpomalování bankrotů
    Jak
        Jak	R	ces
    konstatoval
        kon	D	lat
        stat	R	lat
        ova	D	ces
        l	D	ces
    premiér
        prem	R	fra,lat
        iér	D	fra,lat
    Václav
        Václav	R	ces
    Klaus
        Klaus	R	ces
    vláda
        vlád	R	ces
        a	I	ces
    nevidí
        ne	D	ces
        vid	R	ces
        í	I	ces
    žádné
        žád	R	ces
        n	D	ces
        é	I	ces
    důvody
        dů	D	ces
        vod	R	ces
        y	I	ces
    k
        k	D	ces
    umělému
        um	R	ces
        ě	D	ces
        l	D	ces
        ému	D	ces
    urychlování
        u	D	ces
        rychl	R	ces
        ová	R	ces
        n	D	ces
        í	I	ces
    či
        či	D	ces
    zpomalování
        z	D	ces
        pomal	R	ces
        ová	D	ces
        n	D	ces
        í	I	ces
    bankrotů
        bank	R	ita,deu
        rot	D	deu,ita,lat
        ů	I	ces

Jde o subjektivní rozhodnutí věřitele a je proto logický postoj bank které zvažují zda se jim bankrot vyplatí nebo ne
    Jde
        Jd	R	ces
        e	I	ces
    o
        o	D	ces
    subjektivní
        sub	D	lat
        jekt	R	lat
        iv	D	lat
        n	D	ces
        í	I	ces
    rozhodnutí
        roz	D	ces
        hod	R	ces
        nu	D	ces
        t	D	ces
        í	I	ces
    věřitele
        věř	R	ces
        i	D	ces
        tel	D	ces
        e	I	ces
    a
        a	I	ces
    je
        je	R	ces
    proto
        pro	D	ces
        t	R	ces
        o	I	ces
    logický
        log	R	ell
        ic	D	lat
        k	D	ces
        ý	I	ces
    postoj
        po	D	ces
        stoj	R	ces
    bank
        bank	R	ita,deu
    které
        kter	R	ces
        é	I	ces
    zvažují
        z	D	ces
        važ	R	ces
        uj	D	ces
        í	I	ces
    zda
        zda	R	ces
    se
        s	D	ces
        e	D	ces
    jim
        j	D	ces
        im	D	ces
    bankrot
        bank	R	ita,deu
        rot	I	deu,ita,lat
    vyplatí
        vy	D	ces
        plat	R	ces
        í	I	ces
    nebo
        nebo	R	ces
    ne
        ne	D	ces

Každopádně velkým zjednodušením je teze čím víc bankrotů tím lépe
    Každopádně
        Každ	R	ces
        o	D	ces
        pád	R	ces
        n	D	ces
        ě	D	ces
    velkým
        vel	R	ces
        k	D	ces
        ým	D	ces
    zjednodušením
        z	D	ces
        jedn	R	ces
        o	D	ces
        duš	R	ces
        en	D	ces
        ím	I	ces
    je
        je	R	ces
    teze
        tez	R	deu,lat,ell
        e	I	ces
    čím
        č	D	ces
        ím	I	ces
    víc
        víc	R	ces
    bankrotů
        bank	R	ita,deu
        rot	D	deu,ita,lat
        ů	I	ces
    tím
        t	R	ces
        ím	I	ces
    lépe
        lép	R	ces
        e	I	ces

Bankrot není cílem této fáze transformace české ekonomiky
    Bankrot
        Bank	R	ita,deu
        rot	R	deu,ita,lat
    není
        ne	D	ces
        ní	D	ces
    cílem
        cíl	R	gmh
        em	I	ces
    této
        t	R	ces
        é	D	ces
        to	D	ces
    fáze
        fáz	R	deu,ell
        e	I	ces
    transformace
        trans	D	lat
        form	R	lat
        ac	D	lat
        e	I	ces
    české
        čes	R	ces
        k	D	ces
        é	I	ces
    ekonomiky
        eko	R	ell
        nom	R	ell
        ik	D	lat
        y	I	ces

Cílem je restrukturalizace ekonomiky a ta má obrovské množství forem bankrot je však formou extrémní
    Cílem
        Cíl	R	gmh
        em	I	ces
    je
        je	R	ces
    restrukturalizace
        re	D	lat
        strukt	R	lat
        ur	D	lat
        al	D	lat
        iz	D	fra,lat,ell
        ac	D	lat
        e	D	ces
    ekonomiky
        eko	R	ell
        nom	R	ell
        ik	D	lat
        y	I	ces
    a
        a	I	ces
    ta
        t	R	ces
        a	I	ces
    má
        m	R	ces
        á	I	ces
    obrovské
        obr	R	hsb
        ovsk	D	ces
        é	I	ces
    množství
        množ	R	ces
        stv	D	ces
        í	I	ces
    forem
        forem	R	eng,lat
    bankrot
        bank	R	ita,deu
        rot	R	deu,ita,lat
    je
        je	R	ces
    však
        však	D	ces
    formou
        form	R	eng,lat
        ou	D	ces
    extrémní
        extrémní	R	deu,fra,lat

10 15 měsíčně
    10
        10	R	
    15
        15	R	
    měsíčně
        měsíč	R	ces
        n	D	ces
        ě	D	ces

Podařilo se nám získat informaci o celkovém počtu dlužníků na něž hodlají věřitelé uvalit konkurzní žalobu prostřednictvím soudů
    Podařilo
        Po	D	ces
        dař	R	ces
        i	D	ces
        l	D	ces
        o	D	ces
    se
        s	D	ces
        e	D	ces
    nám
        n	D	ces
        ám	D	ces
    získat
        získ	R	ces
        a	D	ces
        t	I	ces
    informaci
        in	D	lat
        form	R	lat
        ac	D	lat
        i	I	ces
    o
        o	D	ces
    celkovém
        celk	R	ces
        ov	D	ces
        ém	D	ces
    počtu
        po	D	ces
        čt	R	ces
        u	I	ces
    dlužníků
        dluž	R	ces
        n	D	ces
        ík	D	ces
        ů	I	ces
    na
        na	D	ces
    něž
        n	D	ces
        ě	D	ces
        ž	D	ces
    hodlají
        hodl	R	ces
        aj	D	ces
        í	I	ces
    věřitelé
        věř	R	ces
        i	D	ces
        tel	D	ces
        é	I	ces
    uvalit
        u	D	ces
        val	R	ces
        i	D	ces
        t	I	ces
    konkurzní
        konkurz	R	lat
        n	D	ces
        í	I	ces
    žalobu
        žal	R	ces
        ob	D	ces
        u	I	ces
    prostřednictvím
        pro	D	lat
        střed	R	ces
        nic	D	ces
        tv	D	ces
        ím	I	ces
    soudů
        soud	R	ces
        ů	I	ces

Podle ministra hospodářství ČR Karla Dyby je v současné době soudně zaregistrováno kolem jednoho tisíce návrhů na konkurz
    Podle
        Po	D	ces
        dle	R	ces
    ministra
        ministr	R	deu,fra,lat
        a	I	ces
    hospodářství
        hospod	R	ces
        ář	D	lat
        ství	D	ces
    ČR
        Č	R	ces
        R	I	ces
    Karla
        Karl	R	ces
        a	I	ces
    Dyby
        Dyby	R	ces
    je
        je	R	ces
    v
        v	D	ces
    současné
        sou	D	ces
        čas	R	ces
        n	D	ces
        é	I	ces
    době
        dob	R	ces
        ě	I	ces
    soudně
        soud	R	ces
        n	D	ces
        ě	D	ces
    zaregistrováno
        za	D	ces
        registr	R	lat
        ová	D	ces
        n	D	ces
        o	D	ces
    kolem
        kol	R	ces
        em	I	ces
    jednoho
        jedn	R	ces
        oho	D	ces
    tisíce
        tisíc	R	ces
        e	I	ces
    návrhů
        ná	D	ces
        vrh	R	ces
        ů	I	ces
    na
        na	D	ces
    konkurz
        konkurz	R	lat

Rychlost jejich vyřizování je však dána kapacitními možnostmi soudů
    Rychlost
        Rychl	R	ces
        ost	D	ces
    jejich
        jej	D	ces
        ich	R	ces
    vyřizování
        vy	D	ces
        řiz	R	ces
        ová	R	ces
        n	D	ces
        í	I	ces
    je
        je	R	ces
    však
        však	D	ces
    dána
        d	D	ces
        á	R	ces
        n	D	ces
        a	I	ces
    kapacitními
        kapacit	R	lat
        n	D	ces
        ími	D	ces
    možnostmi
        mož	R	ces
        n	D	ces
        ost	D	ces
        mi	I	ces
    soudů
        soud	R	ces
        ů	I	ces

A ty jsou jak známo malé což znamená že soudy projednají do měsíce přibližně 10 15 podání věřitelů na konkurz
    A
        A	R	ces
    ty
        t	R	ces
        y	I	ces
    jsou
        js	R	ces
        ou	D	ces
    jak
        jak	R	ces
    známo
        zn	R	ces
        á	D	ces
        m	D	ces
        o	D	ces
    malé
        mal	R	ces
        é	I	ces
    což
        c	D	ces
        o	D	ces
        ž	R	ces
    znamená
        znam	R	ces
        en	D	ces
        á	I	ces
    že
        že	D	ces
    soudy
        soud	R	ces
        y	I	ces
    projednají
        pro	D	ces
        jedn	R	ces
        aj	D	ces
        í	I	ces
    do
        do	D	ces
    měsíce
        měsíc	R	ces
        e	I	ces
    přibližně
        při	D	ces
        bliž	R	ces
        n	D	ces
        ě	D	ces
    10
        10	R	
    15
        15	R	
    podání
        po	D	ces
        d	R	ces
        á	R	ces
        n	D	ces
        í	I	ces
    věřitelů
        věř	R	ces
        i	D	ces
        tel	D	ces
        ů	I	ces
    na
        na	D	ces
    konkurz
        konkurz	R	lat

Zbývá jen dodat že proti 30 červnu 1993 kdy na soudech leželo zhruba 700 návrhů představuje zmíněných asi tisíc podání nárůst přibližně o 40 procent
    Zbývá
        Z	D	ces
        bý	R	ces
        v	D	ces
        á	I	ces
    jen
        jen	R	ces
    dodat
        do	D	ces
        d	R	ces
        a	D	ces
        t	I	ces
    že
        že	D	ces
    proti
        proti	D	ces
    30
        30	R	
    červnu
        červn	R	ces
        u	I	ces
    1993
        1993	R	
    kdy
        kd	R	ces
        y	I	ces
    na
        na	D	ces
    soudech
        soud	R	ces
        ech	I	ces
    leželo
        lež	R	ces
        e	D	ces
        l	D	ces
        o	D	ces
    zhruba
        z	D	ces
        hrub	R	ces
        a	I	ces
    700
        700	R	
    návrhů
        ná	D	ces
        vrh	R	ces
        ů	I	ces
    představuje
        před	D	ces
        stav	R	ces
        uje	D	ces
    zmíněných
        z	D	ces
        mín	R	ces
        ěn	D	ces
        ých	D	ces
    asi
        asi	R	ces
    tisíc
        tisíc	R	ces
    podání
        po	D	ces
        d	R	ces
        á	R	ces
        n	D	ces
        í	I	ces
    nárůst
        ná	D	ces
        růst	R	ces
    přibližně
        při	D	ces
        bliž	R	ces
        n	D	ces
        ě	D	ces
    o
        o	D	ces
    40
        40	R	
    procent
        procent	R	deu,ita,lat

Co na to MF
    Co
        C	R	ces
        o	I	ces
    na
        na	D	ces
    to
        t	R	ces
        o	I	ces
    MF
        M	R	ces
        F	I	ces

Na příslušných soudech v Praze Brně Ostravě Plzni a v Českých Budějovicích jsme si ověřili že prakticky všechny podané návrhy na konkurz se týkají především malých případně středně velkých soukromých firem
    Na
        Na	R	ces
    příslušných
        pří	D	ces
        sluš	R	ces
        n	D	ces
        ých	D	ces
    soudech
        soud	R	ces
        ech	I	ces
    v
        v	D	ces
    Praze
        Praz	R	ces
        e	I	ces
    Brně
        Brn	R	ces
        ě	I	ces
    Ostravě
        Ostrav	R	ces
        ě	I	ces
    Plzni
        Plzn	R	ces
        i	I	ces
    a
        a	I	ces
    v
        v	D	ces
    Českých
        Čes	R	ces
        k	D	ces
        ých	I	ces
    Budějovicích
        Budějovic	R	ces
        ích	I	ces
    jsme
        js	R	ces
        me	I	ces
    si
        s	D	ces
        i	D	ces
    ověřili
        o	D	ces
        věř	R	ces
        i	D	ces
        l	D	ces
        i	I	ces
    že
        že	D	ces
    prakticky
        prakt	R	lat,ell
        ic	D	lat
        k	D	ces
        y	D	ces
    všechny
        vš	R	ces
        ech	D	ces
        n	D	ces
        y	I	ces
    podané
        po	D	ces
        d	R	ces
